repeat_index,page_index,start_offset_bytes,update_count,first_touch_update,last_touch_update
0,684,1434451968,1310339,8391,1342177062
0,685,1436549120,1306473,8891,1342176366
0,686,1438646272,1307774,12921,1342176753
0,687,1440743424,1310780,3672,1342177026
0,688,1442840576,1310781,207,1342175044
0,689,1444937728,1316354,3687,1342177211
0,690,1447034880,1304529,6786,1342176580
0,691,1449132032,1304680,20674,1342176016
0,692,1451229184,1306855,23299,1342171736
0,693,1453326336,1305881,11501,1342173906
0,694,1455423488,1315537,703,1342177203
0,695,1457520640,1307706,8139,1342176368
0,696,1459617792,1310261,11051,1342176277
0,697,1461714944,1310685,11991,1342176755
0,698,1463812096,1308262,14839,1342171765
0,699,1465909248,1305526,20006,1342176905
0,700,1468006400,1322611,2930,1342176415
0,701,1470103552,1309737,4551,1342176614
0,702,1472200704,1305728,12300,1342176932
0,703,1474297856,1307267,3674,1342177028
0,704,1476395008,1318652,209,1342176173
0,705,1478492160,1310303,9019,1342177193
0,706,1480589312,1310146,3804,1342175882
0,707,1482686464,1305955,4809,1342176571
0,708,1484783616,1315430,3745,1342177213
0,709,1486880768,1330872,3689,1342177066
0,710,1488977920,1312742,9135,1342177078
0,711,1491075072,1308809,8395,1342174317
0,712,1493172224,1307897,3860,1342176159
0,713,1495269376,1307019,10951,1342176534
0,714,1497366528,1311165,6780,1342176582
0,715,1499463680,1309873,15782,1342174587
0,716,1501560832,1310470,6407,1342176332
0,717,1503657984,1306074,2503,1342176621
0,718,1505755136,1306937,6091,1342177018
0,719,1507852288,1303882,7488,1342177103
0,720,1509949440,1312830,1998,1342172203
0,721,1512046592,1310526,7098,1342175855
0,722,1514143744,1308326,20066,1342176142
0,723,1516240896,1304609,2990,1342174066
0,724,1518338048,1306479,3756,1342175787
0,725,1520435200,1311455,8522,1342176774
0,726,1522532352,1308514,708,1342177208
0,727,1524629504,1311825,5556,1342176826
0,728,1526726656,1313879,462,1342177190
0,729,1528823808,1314501,2500,1342176156
0,730,1530920960,1314316,705,1342177205
0,731,1533018112,1338931,951,1342177180
0,732,1535115264,1309917,4732,1342176256
0,733,1537212416,1311711,455,1342177183
0,734,1539309568,1311285,2753,1342177133
0,735,1541406720,1307127,10567,1342172954
0,736,1543503872,1316912,336,1342175559
0,737,1545601024,1304243,6863,1342176522
0,738,1547698176,1315506,1872,1342175994
0,739,1549795328,1309471,8906,1342176259
0,740,1551892480,1312865,11993,1342175596
0,741,1553989632,1319430,15771,1342176663
0,742,1556086784,1312639,4735,1342176940
0,743,1558183936,1308071,4995,1342176757
0,744,1560281088,1307928,4046,1342175391
0,745,1562378240,1305210,4427,1342176474
0,746,1564475392,1305369,14841,1342176705
0,747,1566572544,1311768,20930,1342176657
0,748,1568669696,1306439,3800,1342172736
0,749,1570766848,1310881,458,1342177186
0,750,1572864000,1327343,332,1342176729
0,751,1574961152,1308030,6992,1342176907
0,752,1577058304,1311275,4239,1342176881
0,753,1579155456,1323339,4484,1342177136
0,754,1581252608,1308348,4676,1342175958
0,755,1583349760,1312025,2932,1342175284
0,756,1585446912,1310997,2252,1342176373
0,757,1587544064,1305751,13549,1342176609
0,758,1589641216,1307622,2748,1342176854
0,759,1591738368,1308277,4553,1342175463
0,760,1593835520,1307347,12302,1342176831
0,761,1595932672,1306878,27369,1342175547
0,762,1598029824,1307411,13164,1342176486
0,763,1600126976,1308864,11176,1342176934
0,764,1602224128,1308408,3676,1342174265
0,765,1604321280,1307675,4936,1342177055
0,766,1606418432,1304235,11578,1342176103
0,767,1608515584,1316023,10868,1342176806
0,768,1610612736,1332546,83,1342175845
0,769,1612709888,1315433,1747,1342176885
0,770,1614807040,1308938,7024,1342174074
0,771,1616904192,1316789,2562,1342174126
0,772,1619001344,1305220,8010,1342176861
0,773,1621098496,1310150,4794,1342176318
0,774,1623195648,1311216,3315,1342177195
0,775,1625292800,1312025,579,1342175562
0,776,1627389952,1303857,14349,1342176920
0,777,1629487104,1310936,6866,1342175973
0,778,1631584256,1307218,3458,1342176836
0,779,1633681408,1310155,3806,1342176565
0,780,1635778560,1310928,10380,1342176682
0,781,1637875712,1308674,4811,1342176573
0,782,1639972864,1305211,22092,1342171373
0,783,1642070016,1308312,10250,1342174325
0,784,1644167168,1314988,6286,1342177215
0,785,1646264320,1310869,3747,1342175448
0,786,1648361472,1312259,3611,1342176965
0,787,1650458624,1325221,2867,1342176544
0,788,1652555776,1312729,1875,1342177140
0,789,1654652928,1309284,3691,1342169440
0,790,1656750080,1333399,6731,1342177013
0,791,1658847232,1315046,3795,1342176517
0,792,1660944384,1305802,9933,1342177008
0,793,1663041536,1309300,6600,1342176394
0,794,1665138688,1311838,7785,1342177080
0,795,1667235840,1308283,8267,1342174770
0,796,1669332992,1308489,8397,1342176688
0,797,1671430144,1308591,9389,1342175608
0,798,1673527296,1305283,3922,1342176303
0,799,1675624448,1306261,11938,1342176350
0,800,1677721600,1312401,2383,1342174556
0,801,1679818752,1310043,2875,1342174187
0,802,1681915904,1306186,7656,1342176791
0,803,1684013056,1302257,11744,1342176310
0,804,1686110208,1308050,10953,1342176743
0,805,1688207360,1306640,11996,1342176338
0,806,1690304512,1306809,13231,1342176675
0,807,1692401664,1311019,7832,1342176536
0,808,1694498816,1311876,6413,1342177123
0,809,1696595968,1309208,6905,1342176666
0,810,1698693120,1305592,15774,1342174890
0,811,1700790272,1308518,3983,1342176411
0,812,1702887424,1310041,12870,1342175962
0,813,1704984576,1306362,6032,1342169501
0,814,1707081728,1317467,15708,1342166754
0,815,1709178880,1316545,4672,1342176877
0,816,1711276032,1309224,2318,1342174122
0,817,1713373184,1306288,22968,1342174524
0,818,1715470336,1307847,2379,1342176334
0,819,1717567488,1308524,2314,1342175740
0,820,1719664640,1304712,11873,1342176943
0,821,1721761792,1314238,3682,1342175805
0,822,1723858944,1307661,2505,1342177098
0,823,1725956096,1309057,4738,1342176508
0,824,1728053248,1308934,6093,1342175968
0,825,1730150400,1308390,12491,1342174551
0,826,1732247552,1307840,12730,1342177020
0,827,1734344704,1305938,6474,1342176136
0,828,1736441856,1320528,2444,1342177117
0,829,1738539008,1306699,12163,1342175292
0,830,1740636160,1308631,5004,1342176736
0,831,1742733312,1314073,2690,1342176399
0,832,1744830464,1319057,2000,1342174429
0,833,1746927616,1305991,5297,1342176947
0,834,1749024768,1309130,6539,1342175161
0,835,1751121920,1305028,5966,1342173873
0,836,1753219072,1309149,5841,1342176446
0,837,1755316224,1309505,6833,1342177036
0,838,1757413376,1311093,11811,1342175857
0,839,1759510528,1310070,6848,1342175923
0,840,1761607680,1308080,4430,1342176377
0,841,1763704832,1308183,10442,1342176144
0,842,1765801984,1307010,12101,1342177085
0,843,1767899136,1309988,4922,1342177049
0,844,1769996288,1305861,12429,1342176627
0,845,1772093440,1305460,2992,1342176898
0,846,1774190592,1303847,14411,1342176958
0,847,1776287744,1304103,7903,1342175775
0,848,1778384896,1310843,6158,1342175900
0,849,1780482048,1305924,14957,1342176708
0,850,1782579200,1307326,12748,1342176989
0,851,1784676352,1309911,3734,1342176456
0,852,1786773504,1304771,13965,1342175670
0,853,1788870656,1308070,8886,1342176776
0,854,1790967808,1309863,8390,1342177061
0,855,1793064960,1308266,13066,1342177025
0,856,1795162112,1311989,206,1342177210
0,857,1797259264,1304362,20673,1342176579
0,858,1799356416,1309712,11500,1342173905
0,859,1801453568,1310190,702,1342177202
0,860,1803550720,1308987,11050,1342176660
0,861,1805647872,1309612,14838,1342176904
0,862,1807745024,1323627,4550,1342176613
0,863,1809842176,1307714,10058,1342176931
0,864,1811939328,1311057,464,1342177192
0,865,1814036480,1305136,3803,1342175766
0,866,1816133632,1315157,3744,1342176188
0,867,1818230784,1305571,9134,1342174316
0,868,1820327936,1309246,7082,1342176158
0,869,1822425088,1311373,6779,1342174586
0,870,1824522240,1310113,2502,1342176620
0,871,1826619392,1303694,6090,1342177102
0,872,1828716544,1311988,1997,1342174775
0,873,1830813696,1308744,2989,1342176141
0,874,1832910848,1312470,7643,1342175786
0,875,1835008000,1313850,707,1342177207
0,876,1837105152,1315595,461,1342177189
0,877,1839202304,1337636,950,1342177179
0,878,1841299456,1314705,454,1342177182
0,879,1843396608,1309445,2752,1342176114
0,880,1845493760,1310102,335,1342175309
0,881,1847590912,1311575,1871,1342176258
0,882,1849688064,1311480,19109,1342176407
0,883,1851785216,1312680,4734,1342176939
0,884,1853882368,1306941,4045,1342175652
0,885,1855979520,1306337,20929,1342176704
0,886,1858076672,1310600,457,1342177185
0,887,1860173824,1326524,331,1342176801
0,888,1862270976,1310412,4238,1342177135
0,889,1864368128,1306945,3443,1342175283
0,890,1866465280,1308725,2763,1342176372
0,891,1868562432,1307958,2755,1342176853
0,892,1870659584,1306337,22086,1342175546
0,893,1872756736,1305378,11175,1342176650
0,894,1874853888,1305904,5907,1342174264
0,895,1876951040,1309902,10995,1342176805
0,896,1879048192,1322959,82,1342176884
0,897,1881145344,1313764,7361,1342170876
0,898,1883242496,1312320,8009,1342175728
0,899,1885339648,1312694,578,1342175561
0,900,1887436800,1305234,6865,1342176233
0,901,1889533952,1305976,3457,1342176835
0,902,1891631104,1308526,10379,1342176524
0,903,1893728256,1308265,11055,1342174324
0,904,1895825408,1311017,11927,1342176213
0,905,1897922560,1323311,2866,1342176964
0,906,1900019712,1311802,1874,1342177139
0,907,1902116864,1314640,6722,1342177000
0,908,1904214016,1305113,6599,1342176914
0,909,1906311168,1311370,8266,1342176027
0,910,1908408320,1308648,8762,1342175607
0,911,1910505472,1306338,15714,1342176302
0,912,1912602624,1309814,4175,1342174555
0,913,1914699776,1305684,7655,1342176790
0,914,1916796928,1306913,11995,1342176742
0,915,1918894080,1309093,13230,1342175598
0,916,1920991232,1310458,15233,1342177122
0,917,1923088384,1306284,3982,1342176410
0,918,1925185536,1310803,8080,1342175961
0,919,1927282688,1322474,4671,1342176876
0,920,1929379840,1306462,7019,1342174523
0,921,1931476992,1306470,2439,1342175287
0,922,1933574144,1309910,3681,1342176942
0,923,1935671296,1309397,2961,1342177097
0,924,1937768448,1308157,7580,1342175723
0,925,1939865600,1307406,15115,1342173818
0,926,1941962752,1319390,2935,1342177116
0,927,1944059904,1313922,2689,1342176735
0,928,1946157056,1311880,2255,1342174428
0,929,1948254208,1305777,5965,1342175160
0,930,1950351360,1308187,6855,1342177035
0,931,1952448512,1309257,6847,1342175393
0,932,1954545664,1309610,4429,1342176376
0,933,1956642816,1307014,4921,1342177048
0,934,1958739968,1305184,12428,1342176897
0,935,1960837120,1302101,19871,1342176957
0,936,1962934272,1305885,14477,1342176707
0,937,1965031424,1308405,14843,1342176988
0,938,1967128576,1301769,15452,1342176362
0,939,1969225728,1308666,19086,1342177060
0,940,1971322880,1304741,20932,1342176490
0,941,1973420032,1309571,10128,1342173668
0,942,1975517184,1306819,11945,1342176659
0,943,1977614336,1308367,13168,1342176930
0,944,1979711488,1307822,3802,1342176857
0,945,1981808640,1308681,3743,1342175613
0,946,1983905792,1309093,6778,1342172961
0,947,1986002944,1302880,7486,1342176619
0,948,1988100096,1309007,3484,1342176140
0,949,1990197248,1311053,7947,1342175666
0,950,1992294400,1314189,460,1342177188
0,951,1994391552,1307902,2751,1342174570
0,952,1996488704,1312761,334,1342175308
0,953,1998585856,1315257,18116,1342176938
0,954,2000683008,1307674,4425,1342176703
0,955,2002780160,1325329,330,1342177152
0,956,2004877312,1307284,6994,1342176909
0,957,2006974464,1305983,20923,1342176852
0,958,2009071616,1307292,22085,1342176649
0,959,2011168768,1305458,11378,1342176804
0,960,2013265920,1319803,2192,1342176883
0,961,2015363072,1311486,5777,1342175082
0,962,2017460224,1304018,3456,1342176834
0,963,2019557376,1312281,10378,1342175271
0,964,2021654528,1323320,4486,1342176764
0,965,2023751680,1312430,10065,1342177138
0,966,2025848832,1307536,6598,1342176913
0,967,2027945984,1307641,12854,1342175606
0,968,2030043136,1307247,4174,1342176789
0,969,2032140288,1303764,15897,1342176741
0,970,2034237440,1305980,3981,1342177121
0,971,2036334592,1313317,4670,1342176875
0,972,2038431744,1308827,2438,1342175286
0,973,2040528896,1304915,2960,1342177096
0,974,2042626048,1311388,7579,1342175722
0,975,2044723200,1324067,2688,1342177115
0,976,2046820352,1309519,2254,1342173871
0,977,2048917504,1307275,11809,1342177034
0,978,2051014656,1311634,4920,1342177047
0,979,2053111808,1303453,12427,1342176956
0,980,2055208960,1308057,15720,1342176813
0,981,2057306112,1306187,15451,1342177059
0,982,2059403264,1304740,10127,1342176489
0,983,2061500416,1307341,11944,1342176611
0,984,2063597568,1307423,3742,1342176856
0,985,2065694720,1302683,10186,1342176618
0,986,2067791872,1309047,7531,1342175665
0,987,2069889024,1311475,2750,1342175781
0,988,2071986176,1313107,7956,1342176937
0,989,2074083328,1311234,4424,1342177151
0,990,2076180480,1307771,7721,1342176851
0,991,2078277632,1303748,23076,1342175544
0,992,2080374784,1315269,2191,1342175081
0,993,2082471936,1308325,10377,1342176833
0,994,2084569088,1311911,10064,1342176211
0,995,2086666240,1305551,28256,1342173759
0,996,2088763392,1304800,11644,1342176788
0,997,2090860544,1311051,11021,1342176874
0,998,2092957696,1304112,3679,1342176107
0,999,2095054848,1313405,2687,1342171980
0,1000,2097152000,1307618,5963,1342177033
0,1001,2099249152,1310464,4919,1342177046
0,1002,2101346304,1310824,19084,1342177058
0,1003,2103443456,1304768,11582,1342176488
0,1004,2105540608,1304765,14284,1342176169
0,1005,2107637760,1312285,7897,1342175684
0,1006,2109734912,1311213,4423,1342176936
0,1007,2111832064,1306354,11178,1342176850
0,1008,2113929216,1316980,2190,1342170873
0,1009,2116026368,1309624,10063,1342176210
0,1010,2118123520,1308942,11020,1342176873
0,1011,2120220672,1311614,2686,1342176106
0,1012,2122317824,1312308,4918,1342177045
0,1013,2124414976,1306247,11581,1342177057
0,1014,2126512128,1306793,10938,1342173853
0,1015,2128609280,1309813,4422,1342176849
0,1016,2130706432,1315717,10375,1342175470
0,1017,2132803584,1310291,10875,1342176872
0,1018,2134900736,1307880,11580,1342176810
0,1019,2136997888,1309214,10937,1342173710
0,1020,2139095040,1318900,10374,1342176785
0,1021,2141192192,1311012,10936,1342176809
0,1022,2143289344,1318432,10873,1342176808
0,1023,2145386496,1365298,10870,1342167883
